Id,SalePrice
1584,215623.4458846288
1585,135450.6005623119
1586,62490.098712421786
1587,103746.88193203672
1588,148074.11359921333
1589,99524.7520847572
1590,132554.72081600621
1591,88212.22489368949
1592,115247.70416766887
1593,127103.93202416299
1594,121345.02599347448
1595,103798.63363034661
1596,215043.05281615924
1597,193040.8259957815
1598,233194.33556823904
1599,169280.96222305926
1600,161255.73114944488
1601,66817.54091697096
1602,118664.22270376183
1603,76233.4188245567
1604,252472.26718416525
1605,248990.92347344387
1606,171184.30531089456
1607,179087.89597353258
1608,219018.5974717571
1609,180374.95775640957
1610,151340.4496820819
1611,139184.9925329726
1612,172988.5122342279
1613,165517.68976836567
1614,127685.46306065455
1615,96408.9401874499
1616,78926.79209887823
1617,96130.01611518198
1618,124334.96711522537
1619,141800.16687519633
1620,153140.24051669726
1621,143362.29799001
1622,142997.7254749266
1623,263818.2384838491
1624,212348.5287362731
1625,119209.17524238462
1626,173806.83198365447
1627,192088.7142362323
1628,287497.09522262693
1629,186046.68271050212
1630,329707.97511465754
1631,224853.94134672717
1632,241071.6227472701
1633,180412.90960354265
1634,184831.90979233154
1635,176856.1561218679
1636,154415.3272534738
1637,200376.56859523975
1638,181654.64895555025
1639,195377.87121286188
1640,255874.2287278407
1641,185838.65430374697
1642,241189.83810192562
1643,208815.97367017684
1644,236539.94628972962
1645,196200.03517077008
1646,162371.30735889086
1647,164241.01269209047
1648,127268.04585447363
1649,139625.0854615383
1650,112394.35756378692
1651,123962.57369709006
1652,99096.26504363661
1653,102334.47574425604
1654,144419.2160600482
1655,134382.06923003524
1656,139879.56469757124
1657,145361.71778288198
1658,143862.7440990632
1659,117198.15764783096
1660,157102.16880873806
1661,405751.36574126483
1662,387484.0148953755
1663,366657.95549243613
1664,461005.76821940934
1665,305851.9456868982
1666,334898.849197638
1667,384467.7331637424
1668,345276.7646499192
1669,317246.48758410086
1670,345966.5000490996
1671,258384.52654102442
1672,400346.07720254024
1673,286237.199018199
1674,241134.33101519852
1675,197329.92758587256
1676,195358.30249313643
1677,219239.19993787157
1678,424717.92211769486
1679,372844.1111532588
1680,318189.56724819634
1681,247470.28870199656
1682,317683.85662339523
1683,183609.1229598572
1684,178158.1551660353
1685,177988.560175559
1686,169692.94332103353
1687,181283.09302100964
1688,193038.06763576448
1689,198570.00118338905
1690,202411.5919856042
1691,193549.96612563627
1692,271946.2888155007
1693,174948.39024882365
1694,184430.55525569987
1695,170249.3694427007
1696,259663.11269763377
1697,176830.74865850445
1698,340070.1826337085
1699,308409.18331850914
1700,251927.70185413898
1701,273989.752286994
1702,237034.2194569302
1703,236559.07094732384
1704,275034.46453622717
1705,245603.6596296247
1706,392011.09995141934
1707,207414.2371576916
1708,199621.8095094423
1709,264760.5451361066
1710,218412.03384259323
1711,278655.52872203576
1712,242272.4738882793
1713,273981.58412981225
1714,223222.0509728788
1715,209291.67704631254
1716,183387.63079415562
1717,179865.79204006607
1718,137254.33073365904
1719,211080.2664368787
1720,246089.62210911754
1721,166128.28773048613
1722,126140.9932721116
1723,156321.32577363253
1724,201654.08519764178
1725,235764.31402608013
1726,191592.2455592699
1727,151437.28538594226
1728,180022.18304996216
1729,170215.4592649139
1730,165431.27094108748
1731,121265.79415021068
1732,122311.67176386571
1733,112506.47205314813
1734,122227.9392792939
1735,129263.94569881402
1736,105991.05287907926
1737,301167.7045564846
1738,258199.93260157292
1739,234537.24933237748
1740,193468.76239181962
1741,179958.04581620684
1742,170082.64149701156
1743,182206.4183016859
1744,313920.892307512
1745,219979.44179181414
1746,189091.2159113704
1747,216546.31273675396
1748,215602.7131569203
1749,142177.66938411482
1750,125601.84249356845
1751,265007.0294915822
1752,115000.83460825981
1753,147797.02039792307
1754,196803.63202878
1755,164043.90845943248
1756,123894.23528297649
1757,119967.13325360896
1758,146245.1920640548
1759,163105.86300527275
1760,167658.2812032496
1761,149824.94122022198
1762,175854.3443512626
1763,188010.4399475143
1764,112834.50719090458
1765,166887.4375894803
1766,191386.3779970809
1767,229079.0560929837
1768,138996.022862345
1769,176297.3609030014
1770,156195.2664995521
1771,125801.22748687328
1772,131440.3742047822
1773,125812.99017991038
1774,145029.43907995147
1775,140193.03766845344
1776,132422.37312787585
1777,105983.56620020246
1778,139406.26691348985
1779,113329.9261097626
1780,183090.01634386848
1781,127734.00779727387
1782,83760.17275500092
1783,143646.09772764417
1784,107754.75021836566
1785,127835.21039285058
1786,138161.63515965742
1787,168178.7428405362
1788,60948.63805089951
1789,102415.9783027079
1790,74397.5534322021
1791,182408.5884324441
1792,163362.05341498027
1793,133036.73124281157
1794,160090.00157005066
1795,132222.80333576826
1796,134460.96170871786
1797,119776.58486488016
1798,118941.40320957753
1799,108709.16763145613
1800,131719.58876244444
1801,123448.35742787887
1802,148778.72053684117
1803,147129.12316242215
1804,138735.6999479606
1805,136345.55580319162
1806,132323.20947942996
1807,145019.09023547373
1808,126557.01776559265
1809,122478.76440818403
1810,138584.98823843835
1811,97217.27355946905
1812,99382.57847566194
1813,123092.2419289259
1814,92427.68278158593
1815,55105.53688736394
1816,101135.39069059878
1817,103479.6262397927
1818,138777.7768300605
1819,126086.12015496833
1820,56891.247561357784
1821,122405.35286797813
1822,152135.8189335407
1823,48494.11852569236
1824,131874.9796230072
1825,134829.1625127408
1826,102859.40351479746
1827,99095.7568185824
1828,136648.6761458266
1829,133540.7681381231
1830,139510.7876705634
1831,147192.90774775532
1832,77197.7553805468
1833,140508.7672754147
1834,114953.71871789075
1835,115974.33470995785
1836,122208.10813345696
1837,87827.80351072348
1838,123650.60013017553
1839,102239.07667414201
1840,140118.38637148455
1841,138355.82386176364
1842,91013.48854600276
1843,126755.79743950663
1844,145984.67160228227
1845,143700.63676113874
1846,157544.3490184026
1847,162793.64885700413
1848,52125.559712570925
1849,111791.68719410707
1850,114072.33634493678
1851,148720.35403880582
1852,121824.39419466953
1853,118290.18085301536
1854,164425.79772205828
1855,155317.16748915138
1856,225824.4101009987
1857,129638.12108348362
1858,137606.7544574469
1859,122534.42772864597
1860,148296.08967357982
1861,121803.84436120302
1862,326800.0366846175
1863,301414.4452322402
1864,301514.3424451817
1865,336402.046612898
1866,330682.1118576407
1867,229736.6758288625
1868,286155.10630849155
1869,205884.30841928785
1870,229110.2096691372
1871,260988.87091571323
1872,178235.22930991536
1873,227113.52444883098
1874,157113.36263361198
1875,197150.0286398349
1876,200489.86462699785
1877,212130.61357309108
1878,213997.22968890192
1879,128248.95220292074
1880,133386.49172959352
1881,244394.55295373517
1882,244038.55916797917
1883,187158.26912498553
1884,203064.6758087434
1885,236231.06602378952
1886,284926.0600063506
1887,219733.65433918062
1888,273166.30267516064
1889,173510.45635778067
1890,114415.84948995979
1891,135531.56212953173
1892,93339.52108042536
1893,125416.81250788257
1894,121064.96930890647
1895,131305.04597482493
1896,127370.50891433422
1897,114728.25604646234
1898,109197.26948592979
1899,164980.03470549898
1900,160043.19671313505
1901,167795.08288494326
1902,153607.31529913022
1903,226647.4898709656
1904,143433.15904191099
1905,199811.00455744422
1906,158089.90323061193
1907,203832.10347625855
1908,111444.89754145096
1909,133476.32690601674
1910,120337.96670243201
1911,218883.531995868
1912,335338.77655551356
1913,140075.96074559464
1914,61874.25493228824
1915,278525.7088467197
1916,64957.94339442002
1917,253066.91832146022
1918,142608.8788613443
1919,187128.44046139266
1920,161003.45451979394
1921,354624.9444758781
1922,314081.55591905926
1923,240853.72210748692
1924,214875.06242764182
1925,197933.87426575
1926,355869.51375063905
1927,134648.80315307406
1928,160797.67975007583
1929,126019.89761406028
1930,136119.26317554753
1931,144058.97683645287
1932,144386.16316423315
1933,183720.75235241366
1934,184202.15053880512
1935,172453.42871945107
1936,195966.20137428236
1937,187681.95114904665
1938,173704.44283221738
1939,237045.9387639588
1940,193962.4899642402
1941,171721.69552286164
1942,185735.0070396885
1943,214692.7936367141
1944,354058.9855381534
1945,381533.9981108793
1946,129822.08452813607
1947,303346.14958644053
1948,167448.87037129834
1949,252208.56968665164
1950,195822.51258187694
1951,239435.44845431863
1952,209516.3084436319
1953,166650.47309365065
1954,189091.64861110772
1955,138793.23824776933
1956,311702.99827925157
1957,154530.08206106527
1958,295137.57887619844
1959,148656.0216789498
1960,116283.05582999872
1961,118685.46604738018
1962,100256.6566449185
1963,107833.78845104693
1964,104744.28618652094
1965,141830.69573093348
1966,137748.1535846967
1967,291640.31983288034
1968,393864.9465931815
1969,375406.992395795
1970,394880.47415438405
1971,462023.1044447378
1972,373770.83764508256
1973,274688.99676819064
1974,335436.60590037366
1975,472949.7339097238
1976,273931.66930615314
1977,344978.2616473188
1978,337316.9161883753
1979,317605.6038160507
1980,203481.8884070811
1981,332052.44170151453
1982,221227.98300497542
1983,208353.25827807633
1984,173051.9820960024
1985,227873.51934026132
1986,207990.1426245437
1987,185111.09107286102
1988,175905.03948004293
1989,196704.08587392722
1990,210273.39707576286
1991,228971.1442815367
1992,217676.25245529687
1993,170519.06435865877
1994,230328.06078286044
1995,185095.74159448675
1996,244111.23604003518
1997,319381.76532446657
1998,302266.9839657327
1999,282934.34611684893
2000,316447.7460741118
2001,275254.14602693974
2002,241009.7155072515
2003,255916.67570692254
2004,283074.87775504874
2005,228767.91939478912
2006,220614.88913462852
2007,251749.9186346762
2008,207030.4117347932
2009,198989.1793210803
2010,199773.69485719322
2011,146334.0176794326
2012,174675.16851735805
2013,178696.89189601754
2014,187151.60369937136
2015,206270.34779175496
2016,192031.72567575754
2017,194780.07833990172
2018,115158.30939676335
2019,133191.97885937477
2020,104344.10353431106
2021,99526.70043204648
2022,186510.71633683032
2023,141787.50422910452
2024,278068.382661916
2025,343267.5444134057
2026,172013.51239814278
2027,159913.3439833006
2028,154244.41388066587
2029,163145.70485276284
2030,261244.8907551374
2031,233368.28453655716
2032,253042.8739926945
2033,249861.41911913964
2034,173423.60155019516
2035,219255.68183367178
2036,202336.75770537418
2037,207169.37797648783
2038,333219.85653503507
2039,229754.8595038163
2040,283724.35245135846
2041,305159.44620060705
2042,206825.39655540066
2043,178751.74325527097
2044,185503.59191130497
2045,217607.2735288265
2046,147491.23151574127
2047,145557.0347065177
2048,142907.89734506473
2049,147597.174307993
2050,179331.4827694104
2051,103825.39054872726
2052,121632.24669134611
2053,149795.46410978862
2054,91069.25973090237
2055,156879.58515910513
2056,153778.72785424895
2057,112666.8949426295
2058,213080.75079359647
2059,132481.29249144005
2060,174671.34324403753
2061,174506.42919428935
2062,125104.18444920264
2063,117971.4845561898
2064,134901.95551465987
2065,118814.36084167327
2066,164902.80242585632
2067,117267.09665005065
2068,148692.30817716054
2069,88167.16646381248
2070,118036.93526669202
2071,93864.70202260744
2072,145280.0529368606
2073,131222.8937532499
2074,186643.42315675673
2075,151840.28146638497
2076,118049.86725395203
2077,149378.2139033863
2078,122484.76924874527
2079,138737.51577607586
2080,113997.8451859722
2081,127479.76616012664
2082,121656.79288771783
2083,146678.29468344685
2084,105133.09154800206
2085,110747.25784773061
2086,121792.83193939592
2087,125726.24360673282
2088,97798.48741257176
2089,76061.00697866137
2090,125863.92343344135
2091,107182.20091551285
2092,120923.51198732833
2093,119596.00442135235
2094,110929.98059974799
2095,152453.76067335624
2096,87558.15609144552
2097,101848.91086368154
2098,149839.8544135628
2099,51800.23922232125
2100,81130.00501591899
2101,116290.08922197581
2102,133336.8957654424
2103,102800.8967529671
2104,146470.20321635855
2105,130156.83068827106
2106,65239.428097241434
2107,179326.40707350688
2108,117802.52835711611
2109,108684.05342377935
2110,127442.41554523178
2111,134424.8812659929
2112,135995.20933960733
2113,119609.79352743135
2114,120408.70243854298
2115,160105.1435367467
2116,115673.40247483813
2117,148664.89387318722
2118,128714.83235321325
2119,110770.38311629977
2120,113967.03820260914
2121,97768.66928335556
2122,113854.58532297343
2123,82345.55206877018
2124,159168.37589230324
2125,125998.13795595945
2126,143107.8440129037
2127,163734.36135765744
2128,129958.37457383203
2129,92763.40425917825
2130,135548.74909592388
2131,142870.03710052496
2132,115529.11722911286
2133,120526.11118140534
2134,124438.01837395495
2135,99611.11908477366
2136,81220.42375915093
2137,103465.32457908402
2138,132114.68666027806
2139,153418.3841953419
2140,140066.1286599815
2141,175988.35355645986
2142,124746.33024985791
2143,145383.95518037237
2144,121277.62058991758
2145,137469.4804567974
2146,175785.61842036457
2147,142223.51890461153
2148,142193.95115112138
2149,157001.5856949551
2150,231081.8795178768
2151,117060.20140471203
2152,170092.2994501754
2153,158474.6317659863
2154,102691.59415727944
2155,145008.421863651
2156,255411.83421895624
2157,225864.95303384404
2158,240940.5963375122
2159,217107.86703589477
2160,187275.49474056336
2161,238988.48236969387
2162,369751.25562896923
2163,328035.29058356694
2164,251257.74010912198
2165,198684.7729542527
2166,161575.98695694125
2167,217942.71059799337
2168,188075.10811512914
2169,199021.34715095934
2170,215973.88929577084
2171,162708.24920611776
2172,133219.47459057748
2173,178666.6411957006
2174,218396.91444540455
2175,291395.8981718124
2176,307140.5873036621
2177,231768.35403930178
2178,217238.95798726866
2179,136188.57931292063
2180,212759.5965139986
2181,195737.95567544794
2182,227884.4772305174
2183,194290.346754987
2184,119564.87798862881
2185,135032.08484792308
2186,145610.40401992496
2187,153546.16587893086
2188,157357.43950705443
2189,264631.8194526415
2190,81297.54463547572
2191,81717.23566961382
2192,84855.70410096033
2193,113812.58988500989
2194,99530.03192620227
2195,96675.29934604141
2196,100258.4824151947
2197,116454.7833619985
2198,156893.6045924115
2199,185757.60785877443
2200,148609.895029874
2201,144744.98127094842
2202,221439.35030073248
2203,132413.22286223478
2204,170453.81931522212
2205,117574.42553442804
2206,137384.50812270006
2207,224429.3468307302
2208,268504.5718306968
2209,235172.871451531
2210,122339.21318881147
2211,121561.26151871913
2212,120584.53452375843
2213,104988.81557868115
2214,139324.18035351767
2215,102479.27538654495
2216,141539.74226098214
2217,63497.06176615122
2218,75587.06201340177
2219,72639.52982596791
2220,69689.05764201112
2221,279737.2560664755
2222,265079.9824492682
2223,288697.3041044688
2224,215237.99565243453
2225,123323.62595580176
2226,178058.8055250627
2227,191064.39736891145
2228,268436.1798007688
2229,250743.39509024494
2230,151734.79651778226
2231,207589.2847343468
2232,179267.18851310364
2233,181962.1802840708
2234,246727.47702807173
2235,218607.9272835363
2236,255101.64166932978
2237,300781.1023160502
2238,208749.91334090184
2239,113586.57220042641
2240,156195.13240770967
2241,150591.22006205787
2242,124103.12547556526
2243,137213.5479528788
2244,106662.4764290147
2245,102277.28778384953
2246,143142.7746816811
2247,124159.19830377077
2248,122780.93078413638
2249,118726.60104903883
2250,131181.33905203472
2251,107925.66899099771
2252,184017.2510564621
2253,155870.45112271383
2254,187745.95701546926
2255,186046.2936279659
2256,180951.90905717955
2257,205045.80261478366
2258,160112.24551799137
2259,173396.11346138737
2260,163972.82161766756
2261,195966.00517003518
2262,211258.8415877862
2263,370078.9766514645
2264,450307.5254294923
2265,177953.57025036376
2266,304991.37623099005
2267,345764.1926267295
2268,422107.5146427922
2269,156109.73145231514
2270,208796.91902207345
2271,211977.46833697055
2272,198269.41274326367
2273,168674.49699882852
2274,182945.62023970005
2275,153366.52150419424
2276,185625.81043058634
2277,179902.3471888934
2278,154898.01211138806
2279,125169.35931477552
2280,123045.61526566175
2281,166363.0302794847
2282,187282.79006632228
2283,111779.12333151301
2284,113484.13062763776
2285,140163.22986329257
2286,122201.90122338671
2287,367418.65230615187
2288,275644.3498112402
2289,346589.86003045895
2290,426130.10843502614
2291,331436.1941926619
2292,446247.70673009864
2293,443469.27111041633
2294,387643.2358377823
2295,458828.5117403964
2296,270677.80344268563
2297,350354.90615619696
2298,335245.65291826613
2299,337578.3632737684
2300,333495.89370605873
2301,318220.3539546345
2302,256046.45025055137
2303,252138.53523814573
2304,249505.77022847135
2305,195016.24417822322
2306,191439.06060680567
2307,202071.80115312416
2308,226872.32570382959
2309,287905.1049386439
2310,211953.05213506226
2311,204067.0352943072
2312,173244.6120862046
2313,171882.54740117548
2314,176055.13811321158
2315,182822.33601468024
2316,201916.76018990058
2317,191285.99506082106
2318,178494.6038467731
2319,184352.34858720252
2320,186693.29082324234
2321,238629.09335475237
2322,181468.57772851893
2323,201230.90571752115
2324,197675.14405667517
2325,215135.18245022531
2326,183355.1373487134
2327,203247.37903665093
2328,226500.4507054025
2329,195595.39027007457
2330,182317.71769169442
2331,332793.6969394539
2332,395739.03082329495
2333,318925.9046582806
2334,255472.90327579124
2335,291685.6446016909
2336,299334.11543904786
2337,195955.76079445012
2338,261280.54640202416
2339,231684.69680927318
2340,386920.62317255384
2341,207983.60529642747
2342,241626.0024284418
2343,233926.68628777473
2344,227434.39578844066
2345,235428.30335632362
2346,213619.23159075386
2347,195098.77739486902
2348,245211.65713286714
2349,176338.15484391217
2350,317862.9913622928
2351,247458.1013198017
2352,252752.41908607457
2353,235709.47306323439
2354,139094.9190726207
2355,148173.64250040925
2356,153558.27514754556
2357,188898.84594654382
2358,199383.35448254162
2359,135446.22707480277
2360,115971.34275773038
2361,145591.86475360984
2362,254558.02287420954
2363,139413.71955778036
2364,161099.61258675225
2365,221900.1682096771
2366,186362.72597189285
2367,213305.32856505126
2368,209438.42768744106
2369,205958.64468527335
2370,164422.3231516917
2371,165298.48840055187
2372,190811.50162022415
2373,289966.4362488163
2374,317819.9490475117
2375,251411.5917183658
2376,265806.4652241343
2377,318378.6834523731
2378,145387.00447642565
2379,196826.28774506907
2380,152147.56780515795
2381,170976.6198780241
2382,221684.2896408662
2383,205898.0592754047
2384,248963.07713495474
2385,162562.56192808636
2386,133528.11162331296
2387,138311.47889342668
2388,111283.1739491551
2389,119844.28670701948
2390,147714.94812525276
2391,143578.45866310227
2392,111878.63985513979
2393,169678.1353832887
2394,141539.81432903753
2395,213746.39448262536
2396,146280.31944736245
2397,220646.71934487225
2398,137058.17117239442
2399,69199.4381308465
2400,66489.04458118592
2401,120771.97685699523
2402,137176.028338108
2403,149465.0328087293
2404,157642.99910657393
2405,158537.5690294707
2406,138805.82636515854
2407,124951.83615866609
2408,153663.44829071383
2409,117481.1334544843
2410,174882.65202059378
2411,113554.4550307246
2412,156677.28646581332
2413,127467.63111289743
2414,162771.18559595285
2415,133851.58246213102
2416,130324.85400699805
2417,130926.77229063255
2418,132365.12763360568
2419,123161.3452188993
2420,120336.05975975102
2421,136181.78461493293
2422,106170.16364788875
2423,111009.72320602695
2424,170288.05028775262
2425,195229.16025225926
2426,127322.17186934757
2427,131041.21589646321
2428,185878.60303493767
2429,112492.70168072805
2430,134037.28554708083
2431,108513.2582455125
2432,147186.50109251874
2433,145892.0616098673
2434,137655.13915681472
2435,150464.9252494147
2436,100971.48437642273
2437,100395.38162664513
2438,120584.57594839072
2439,102270.25553008716
2440,127444.9228498994
2441,98108.9452557607
2442,96457.55823853207
2443,128090.1279971639
2444,136118.3892913377
2445,93795.75924034379
2446,131399.4476926409
2447,181387.89749539967
2448,129152.10816298069
2449,117759.18864041651
2450,158930.5597080871
2451,120543.0973877617
2452,187141.03135440193
2453,92382.99399816834
2454,116264.71712335416
2455,121550.37356829933
2456,130753.51779568553
2457,134267.02076782074
2458,131384.07332431528
2459,105975.78636565471
2460,140727.84324351413
2461,131339.9975935852
2462,133282.32217870228
2463,124799.5178795291
2464,163609.41293812497
2465,141192.45501253256
2466,114610.01131582998
2467,134007.3273809782
2468,86492.29353533502
2469,82313.48507454044
2470,195773.90730101944
2471,222504.7002384096
2472,161267.3713367836
2473,115802.50004084816
2474,76703.73188877541
2475,208749.63308814057
2476,114182.37407892672
2477,124343.77337405772
2478,152999.61534576418
2479,105246.04384187968
2480,155955.55353326697
2481,120507.36843727401
2482,123521.31165909248
2483,111266.73055333513
2484,122728.30816352891
2485,123215.20187377576
2486,142092.138452847
2487,158501.06941482276
2488,174274.61249120728
2489,159634.30036687758
2490,141033.04340264885
2491,97236.30967897372
2492,196979.06083735367
2493,161227.48823507022
2494,151557.839001647
2495,91039.74882915572
2496,238354.03263976375
2497,151960.6282250997
2498,105306.21530990236
2499,85316.95701935145
2500,116259.45263054334
2501,134485.36853893966
2502,146103.9538592045
2503,95379.36691623984
2504,166607.46961444916
2505,226903.74766203694
2506,247438.81029265633
2507,274235.6894766885
2508,249300.767393073
2509,224139.47677235262
2510,223484.53333153093
2511,175808.92042617788
2512,210054.36920345563
2513,230039.8382136678
2514,257875.31506187544
2515,147867.97472270677
2516,181974.3039865928
2517,149679.86853980244
2518,154638.43990004368
2519,237635.4582529401
2520,219913.26545240261
2521,189598.23676813225
2522,224784.31603690394
2523,120170.03458270284
2524,134200.9888420053
2525,147045.3778198409
2526,136982.3733657672
2527,119575.58270562673
2528,126968.96224453069
2529,132590.16073112097
2530,132561.6631087217
2531,257818.9558900761
2532,226981.63271196303
2533,193923.88445357312
2534,238502.09705412452
2535,284886.1423410479
2536,236948.2357406083
2537,242799.02657786332
2538,183844.7165530912
2539,195640.8282877331
2540,179001.91706624514
2541,184124.11128326567
2542,163084.56027580978
2543,114238.285202958
2544,115579.48712973906
2545,138446.0516652947
2546,120936.24453695229
2547,141128.10635186156
2548,152628.4999277413
2549,153343.07210163295
2550,619562.0299626873
2551,142324.9808852929
2552,128045.26606929534
2553,77211.81636419443
2554,97270.76581021087
2555,116081.96025994192
2556,94872.90505657716
2557,105839.0706566359
2558,151012.25228719393
2559,138153.54314300627
2560,155670.4813845825
2561,148374.44802507598
2562,138432.1965452723
2563,151271.9558228554
2564,196768.72150593874
2565,135966.08449523099
2566,152594.5753988068
2567,142152.7310492856
2568,202621.82236958644
2569,227736.32389735637
2570,119303.72405676129
2571,184217.17604096915
2572,148323.67636295274
2573,222115.4160069821
2574,282770.48484462936
2575,134831.91873330378
2576,116940.68302849613
2577,152047.45300362594
2578,86421.57252953743
2579,66174.41219385638
2580,91187.80045399594
2581,100399.87035788826
2582,115666.09275336012
2583,263754.8609135483
2584,181009.35375209394
2585,192295.05687850533
2586,227861.96071596938
2587,204055.2897846065
2588,136683.74721153043
2589,152092.2977637413
2590,200611.84319119767
2591,235190.71629565742
2592,209932.5253272211
2593,251459.99731833502
2594,189374.91993776412
2595,211738.08211014798
2596,280952.1807253105
2597,184594.76963485347
2598,280107.3859481458
2599,340705.1025039818
2600,145222.98135162183
2601,142273.8178335983
2602,86018.56068478858
2603,93609.70777433406
2604,91845.07859541137
2605,83499.30884989904
2606,144445.31560241067
2607,200352.78758718565
2608,204597.68356687724
2609,179959.73434995138
2610,111739.87684073599
2611,124969.10129529373
2612,167089.5233881279
2613,130593.31696663317
2614,124921.00080665307
2615,152322.26939938872
2616,146554.9187112877
2617,178584.59787886034
2618,196420.29507120373
2619,194260.79954780854
2620,188469.68838914452
2621,174002.00154401734
2622,179843.97026618454
2623,238451.40055451062
2624,300480.4097425952
2625,276537.3419912623
2626,178226.65989666985
2627,164074.99649304527
2628,450823.83176290727
2629,472979.5730727086
2630,378948.8639555639
2631,453759.4057331728
2632,391551.57614761975
2633,306542.030695638
2634,429118.7020489211
2635,163639.86418026118
2636,173415.10291363354
2637,181001.37339590964
2638,248887.5138264405
2639,196973.24559631496
2640,154880.3864190824
2641,103498.85890722874
2642,191449.85478213293
2643,105464.60381940311
2644,119699.00455751637
2645,113154.68001428216
2646,96250.79135789517
2647,105667.53806043415
2648,141259.2481110894
2649,159078.03345571196
2650,136444.59800570214
2651,138315.1221894871
2652,387146.16067345865
2653,254091.52445734685
2654,253680.5923968656
2655,395873.1708980763
2656,322433.2127941871
2657,347235.2239193323
2658,302968.338902612
2659,308013.0319798463
2660,364464.9455183479
2661,352848.6188369301
2662,366088.1844735974
2663,292717.7481658918
2664,280630.95689472754
2665,331914.24358511897
2666,282517.5566148997
2667,170646.51517455676
2668,178004.94066767197
2669,183466.13514307482
2670,273003.97529898037
2671,189785.23895901474
2672,195483.1052969293
2673,197493.97745703417
2674,192442.66321302459
2675,170609.14211914464
2676,198644.60541613857
2677,200540.72733804196
2678,244653.81306243554
2679,279377.0291793689
2680,288946.6200246417
2681,390920.7463745148
2682,314632.1727639344
2683,486313.64637181157
2684,317450.49336679606
2685,322713.85321894736
2686,239982.94941480417
2687,298622.6395296335
2688,212408.18927456735
2689,208306.83683277387
2690,381780.5317431155
2691,187844.77188279098
2692,145890.30988140043
2693,200685.63599146187
2694,140089.9322886516
2695,194203.1239899788
2696,187440.83619946663
2697,183769.99026885774
2698,201836.2104981659
2699,171354.7649277281
2700,155887.2222775311
2701,155235.4438206919
2702,113748.34833603469
2703,134024.44385690926
2704,142742.06240164585
2705,112180.25366352359
2706,111821.32724056196
2707,124943.85572855467
2708,130592.60153763718
2709,106592.75219250923
2710,127401.28795766935
2711,243139.51848611434
2712,380981.3510572964
2713,166675.61183271787
2714,153414.54605410068
2715,167854.58711699836
2716,149862.98002246235
2717,195218.33409912867
2718,215807.04442345764
2719,149690.40814909455
2720,177781.23375788692
2721,127104.71977001034
2722,159031.03768092403
2723,143818.03153632066
2724,121889.92926692768
2725,128683.06977086376
2726,146889.49236751688
2727,176187.069375537
2728,187503.68154104587
2729,149949.3435598314
2730,147602.66564576494
2731,134505.34590930142
2732,134176.94443099893
2733,161979.2244864953
